GENDER,AGEGRP1,AGEGRP2,NGROUP,ORGANICS,REGION,CLASS,ORGYN,AFFL,LTIME
F,60-80,70-80,B,0,South East,Gold,0,9,7
F,40-60,40-50,D,0,South East,Tin,0,7,8
F,60-80,60-70,D,0,Unknown,Gold,0,9,5
U,40-60,40-50,D,0,South East,Tin,0,8,8
M,40-60,40-50,E,2,North,Silver,1,19,1
U,40-60,40-50,C,0,North,Gold,0,11,3
F,60-80,60-70,A,0,Midlands,Tin,0,9,5
F,60-80,60-70,F,0,Unknown,Tin,0,9,5
F,20-40,30-40,F,0,Scottish,Tin,0,13,5
F,20-40,30-40,C,1,South East,Gold,1,15,2
F,40-60,50-60,D,0,Midlands,Silver,0,13,9
F,60-80,60-70,U,1,South East,Silver,1,8,14
M,60-80,60-70,F,0,Midlands,Gold,0,11,1
M,40-60,50-60,A,0,South East,Gold,0,10,8
M,40-60,40-50,F,0,Midlands,Tin,0,7,9
F,20-40,30-40,F,1,North,Tin,1,13,5
F,40-60,50-60,F,0,Midlands,Tin,0,4,5
F,60-80,70-80,F,0,South East,Tin,0,9,8
F,60-80,60-70,B,0,Scottish,Gold,0,3,17
F,40-60,40-50,F,1,Unknown,Tin,1,10,5
U,60-80,60-70,D,1,South East,Silver,1,9,10
U,40-60,40-50,A,0,Midlands,Gold,0,6,11
F,20-40,30-40,F,3,North,Silver,1,34,9
F,60-80,60-70,E,0,Scottish,Gold,0,7,17
F,20-40,30-40,E,1,South East,Silver,1,6,8
F,40-60,40-50,E,0,North,Gold,0,5,6
F,40-60,50-60,D,1,Midlands,Silver,1,13,1
F,40-60,50-60,B,0,South East,Tin,0,9,4
U,40-60,50-60,F,0,Midlands,Silver,0,9,5
F,60-80,60-70,A,0,North,Gold,0,12,6
M,40-60,40-50,D,1,Midlands,Silver,1,10,1
F,40-60,50-60,D,0,Scottish,Gold,0,13,3
U,60-80,70-80,B,0,South East,Tin,0,7,8
U,40-60,50-60,D,0,North,Gold,0,4,6
M,60-80,70-80,A,0,Scottish,Silver,0,3,4
F,20-40,30-40,C,0,South East,Silver,0,9,8
F,60-80,60-70,F,0,Midlands,Silver,0,11,4
U,20-40,30-40,C,1,Midlands,Tin,1,7,5
F,60-80,70-80,A,1,Scottish,Silver,1,11,20
M,60-80,70-80,B,1,South East,Silver,1,12,8
M,60-80,60-70,E,1,North,Gold,1,9,7
F,20-40,30-40,E,0,Scottish,Tin,0,6,5
F,60-80,60-70,B,1,South East,Platinum,1,10,22
F,40-60,50-60,A,0,South East,Silver,0,7,9
F,40-60,40-50,C,0,North,Silver,0,8,11
M,60-80,60-70,D,0,South East,Gold,0,7,7
U,40-60,40-50,E,0,Midlands,Tin,0,8,4
F,60-80,70-80,D,0,South West,Silver,0,4,5
M,60-80,70-80,A,0,South East,Silver,0,3,4
F,20-40,20-30,F,0,South East,Tin,0,14,5
F,20-40,30-40,E,1,South East,Tin,1,7,7
F,40-60,40-50,F,1,Midlands,Tin,1,13,8
M,60-80,60-70,E,0,South East,Silver,0,3,4
M,20-40,30-40,D,0,South East,Tin,0,7,4
F,20-40,30-40,F,0,South East,Tin,0,8,7
F,60-80,60-70,D,0,South East,Gold,0,9,7
M,40-60,40-50,C,1,Midlands,Silver,1,7,1
U,60-80,60-70,A,0,North,Gold,0,8,5
F,60-80,60-70,D,0,Midlands,Gold,0,8,4
U,40-60,40-50,F,0,South West,Silver,0,5,10
F,60-80,60-70,D,0,Midlands,Silver,0,15,9
F,40-60,50-60,C,0,South East,Silver,0,6,10
M,20-40,30-40,C,0,Midlands,Tin,0,8,7
U,60-80,60-70,C,0,North,Platinum,0,6,3
M,60-80,60-70,E,0,South West,Gold,0,10,31
F,40-60,40-50,C,1,South West,Silver,1,16,23
F,20-40,30-40,C,1,South East,Tin,1,10,5
F,40-60,50-60,B,0,South East,Platinum,0,15,6
F,20-40,30-40,E,1,Midlands,Tin,1,17,8
M,20-40,30-40,A,1,South East,Gold,1,9,14
M,60-80,60-70,B,0,South East,Silver,0,6,15
F,60-80,60-70,D,0,North,Tin,0,4,5
M,60-80,70-80,A,0,Midlands,Tin,0,8,9
F,40-60,50-60,C,0,South West,Tin,0,8,8
F,60-80,70-80,C,0,Midlands,Silver,0,9,6
F,20-40,30-40,C,1,South East,Silver,1,14,1
M,40-60,50-60,D,2,South East,Gold,1,23,16
F,40-60,50-60,C,0,North,Gold,0,7,8
F,60-80,70-80,C,0,South East,Silver,0,10,5
F,40-60,50-60,A,0,South East,Gold,0,10,4
M,40-60,50-60,F,0,Midlands,Silver,0,9,4
M,40-60,50-60,E,0,Midlands,Tin,0,5,9
U,40-60,50-60,C,0,Midlands,Tin,0,8,7
F,60-80,70-80,U,0,Midlands,Tin,0,9,9
F,40-60,40-50,D,1,North,Tin,1,9,5
F,60-80,60-70,D,1,Midlands,Silver,1,13,9
F,20-40,30-40,E,0,Midlands,Tin,0,9,8
U,40-60,50-60,D,0,North,Silver,0,2,5
F,60-80,60-70,B,1,North,Gold,1,6,4
U,20-40,30-40,D,1,Midlands,Silver,1,4,7
M,40-60,40-50,E,0,South East,Silver,0,7,3
F,40-60,50-60,D,0,Midlands,Gold,0,8,9
F,60-80,70-80,C,0,Scottish,Silver,0,11,11
F,60-80,60-70,D,0,South East,Gold,0,8,8
U,20-40,30-40,C,0,South East,Silver,0,7,9
F,20-40,30-40,D,1,Scottish,Silver,1,14,11
M,20-40,30-40,B,0,Scottish,Silver,0,7,1
F,60-80,60-70,E,1,Midlands,Gold,1,9,7
F,40-60,50-60,C,0,Midlands,Gold,0,11,4
U,60-80,60-70,B,0,South East,Silver,0,8,26
M,40-60,40-50,D,1,Midlands,Tin,1,7,4
F,60-80,60-70,B,0,South East,Silver,0,5,4
M,40-60,40-50,C,0,South East,Tin,0,10,8
M,60-80,60-70,E,0,South East,Tin,0,4,5
M,40-60,40-50,C,0,Midlands,Gold,0,5,9
F,60-80,60-70,F,1,Midlands,Silver,1,4,11
M,60-80,60-70,B,0,South East,Silver,0,6,2
M,60-80,60-70,E,0,South West,Gold,0,7,4
F,60-80,60-70,B,0,South East,Gold,0,9,2
F,60-80,70-80,F,0,South East,Silver,0,8,12
F,40-60,40-50,B,0,South East,Platinum,0,9,5
M,60-80,60-70,D,0,Midlands,Tin,0,7,9
F,20-40,30-40,C,1,South East,Tin,1,4,5
U,40-60,40-50,A,0,Unknown,Gold,0,6,1
M,40-60,40-50,D,0,South East,Gold,0,8,5
F,60-80,60-70,C,0,North,Tin,0,3,5
F,60-80,60-70,C,1,North,Gold,1,8,32
F,60-80,60-70,F,0,South East,Tin,0,9,4
U,60-80,60-70,D,0,South East,Gold,0,8,13
F,60-80,70-80,F,1,South East,Gold,1,3,4
M,60-80,60-70,F,0,South West,Silver,0,7,1
F,60-80,60-70,F,0,Midlands,Silver,0,8,17
F,40-60,50-60,D,0,Midlands,Tin,0,9,5
F,40-60,40-50,D,0,North,Tin,0,8,5
M,60-80,70-80,D,0,South East,Platinum,0,11,8
U,40-60,50-60,D,0,North,Gold,0,4,4
F,40-60,50-60,E,0,South East,Gold,0,5,5
F,60-80,60-70,D,0,Midlands,Tin,0,15,8
M,40-60,40-50,C,0,Midlands,Gold,0,7,3
M,40-60,40-50,E,1,Scottish,Tin,1,12,8
F,60-80,60-70,E,1,North,Silver,1,9,4
M,20-40,30-40,B,0,South East,Gold,0,9,6
F,20-40,30-40,E,1,South East,Silver,1,8,9
F,60-80,70-80,B,0,Midlands,Silver,0,6,8
U,60-80,70-80,C,0,South East,Silver,0,6,17
F,40-60,50-60,U,1,Midlands,Silver,1,14,8
F,60-80,60-70,B,1,Scottish,Silver,1,4,3
F,40-60,50-60,E,1,South East,Tin,1,11,4
M,60-80,60-70,C,1,South East,Gold,1,15,9
U,40-60,40-50,D,0,Midlands,Tin,0,8,5
F,40-60,40-50,F,0,North,Silver,0,10,4
F,40-60,50-60,B,0,South East,Silver,0,7,1
M,60-80,60-70,C,0,North,Silver,0,8,8
M,40-60,50-60,B,0,Midlands,Silver,0,4,11
U,60-80,60-70,F,0,Scottish,Tin,0,9,4
F,40-60,40-50,D,0,South East,Gold,0,7,7
U,60-80,60-70,C,0,North,Tin,0,8,4
F,40-60,40-50,D,2,Midlands,Tin,1,16,5
U,20-40,30-40,A,0,Midlands,Tin,0,10,4
U,40-60,40-50,F,0,Scottish,Silver,0,13,1
F,60-80,70-80,A,0,South East,Gold,0,12,17
U,60-80,60-70,F,0,Midlands,Platinum,0,6,26
M,60-80,70-80,B,0,South East,Gold,0,6,4
F,40-60,40-50,D,0,Midlands,Silver,0,10,8
M,60-80,60-70,F,0,South East,Silver,0,6,10
U,40-60,50-60,F,0,North,Silver,0,7,5
M,40-60,50-60,D,0,South East,Tin,0,7,5
F,40-60,50-60,B,0,North,Platinum,0,3,4
M,20-40,30-40,F,0,Midlands,Tin,0,8,8
U,40-60,50-60,D,0,Midlands,Silver,0,13,12
F,60-80,60-70,E,0,South East,Silver,0,8,4
F,60-80,60-70,B,0,Midlands,Gold,0,4,17
F,40-60,50-60,C,0,South East,Tin,0,7,10
F,40-60,50-60,B,0,Midlands,Tin,0,10,5
U,40-60,50-60,D,0,Midlands,Tin,0,8,5
U,60-80,60-70,D,0,Midlands,Platinum,0,7,3
U,60-80,70-80,B,0,North,Silver,0,12,39
F,20-40,30-40,D,1,Midlands,Tin,1,13,4
M,20-40,30-40,D,1,South East,Silver,1,8,1
M,60-80,70-80,A,0,South East,Silver,0,5,11
F,20-40,30-40,C,3,South East,Silver,1,14,7
F,40-60,50-60,C,0,South East,Tin,0,9,5
F,40-60,40-50,E,0,Midlands,Tin,0,10,5
F,40-60,40-50,B,0,South West,Tin,0,7,5
F,60-80,70-80,B,0,Midlands,Silver,0,8,11
M,60-80,60-70,F,0,North,Silver,0,4,14
F,40-60,40-50,B,0,North,Gold,0,8,2
M,60-80,60-70,E,1,Midlands,Silver,1,8,1
F,20-40,30-40,B,0,Scottish,Tin,0,7,9
M,40-60,50-60,F,0,Midlands,Silver,0,14,5
F,60-80,60-70,D,0,Unknown,Gold,0,6,6
F,40-60,40-50,B,0,North,Tin,0,9,4
F,20-40,30-40,B,1,South East,Gold,1,6,6
M,40-60,50-60,D,0,North,Silver,0,7,8
U,40-60,40-50,F,0,South East,Silver,0,8,11
F,40-60,40-50,F,0,Midlands,Tin,0,8,5
U,20-40,30-40,C,2,North,Tin,1,16,5
F,20-40,30-40,F,0,North,Gold,0,10,1
F,20-40,30-40,F,1,Scottish,Gold,1,13,6
F,40-60,40-50,F,2,Midlands,Silver,1,24,4
M,60-80,70-80,F,0,South East,Platinum,0,6,21
F,40-60,40-50,A,0,South East,Silver,0,8,5
M,40-60,40-50,B,0,South East,Silver,0,8,1
F,60-80,60-70,E,0,South West,Tin,0,7,9
F,60-80,60-70,D,0,South East,Gold,0,5,3
F,60-80,60-70,E,0,South East,Silver,0,8,8
M,40-60,40-50,B,0,South East,Tin,0,14,4
F,40-60,40-50,F,0,South West,Tin,0,17,5
M,60-80,70-80,A,0,South East,Gold,0,10,8
F,20-40,30-40,F,0,Midlands,Tin,0,13,9
F,40-60,50-60,E,0,South West,Silver,0,6,6
F,20-40,20-30,C,0,North,Silver,0,15,1
U,40-60,50-60,C,0,South East,Tin,0,11,11
M,60-80,60-70,A,1,South East,Gold,1,10,7
F,20-40,30-40,U,1,Midlands,Silver,1,9,5
U,40-60,40-50,B,0,North,Silver,0,9,10
M,40-60,40-50,C,1,South East,Tin,1,12,5
F,40-60,40-50,F,0,North,Tin,0,5,4
F,60-80,60-70,F,0,Unknown,Silver,0,5,6
F,20-40,30-40,A,1,South East,Tin,1,10,5
F,60-80,70-80,B,0,North,Platinum,0,8,7
F,40-60,50-60,E,0,Unknown,Tin,0,8,5
M,60-80,70-80,E,0,Midlands,Gold,0,6,1
U,60-80,70-80,D,0,Midlands,Gold,0,7,5
U,40-60,50-60,C,0,South East,Silver,0,10,26
M,60-80,60-70,D,0,Midlands,Gold,0,6,5
M,60-80,60-70,B,0,North,Silver,0,8,4
F,60-80,70-80,B,0,South East,Silver,0,6,6
M,20-40,30-40,B,0,Unknown,Silver,0,8,1
F,40-60,50-60,A,1,Midlands,Gold,1,7,6
M,60-80,70-80,D,0,South East,Tin,0,13,5
U,20-40,30-40,E,0,North,Silver,0,11,4
F,40-60,50-60,D,0,Scottish,Platinum,0,14,3
M,40-60,50-60,D,0,South East,Gold,0,7,5
F,20-40,30-40,D,1,Midlands,Silver,1,6,8
F,20-40,30-40,A,1,Scottish,Gold,1,10,1
M,60-80,70-80,F,0,South East,Gold,0,9,2
F,40-60,40-50,U,1,Midlands,Silver,1,8,5
M,60-80,70-80,B,1,Midlands,Gold,1,8,4
F,60-80,60-70,B,0,Unknown,Platinum,0,6,25
M,40-60,50-60,U,0,Midlands,Gold,0,12,1
F,60-80,60-70,D,0,Midlands,Silver,0,13,14
F,60-80,60-70,D,0,Midlands,Tin,0,9,5
M,40-60,50-60,B,1,North,Tin,1,9,10
U,60-80,60-70,C,0,Midlands,Platinum,0,10,26
U,60-80,70-80,B,0,Midlands,Platinum,0,8,4
M,20-40,30-40,D,0,Midlands,Tin,0,12,5
F,40-60,50-60,D,0,North,Gold,0,8,9
F,60-80,60-70,C,0,Midlands,Gold,0,10,6
U,40-60,40-50,F,0,Scottish,Tin,0,8,5
M,20-40,20-30,A,1,South East,Silver,1,8,7
F,40-60,40-50,C,2,South East,Silver,1,19,3
F,20-40,30-40,B,0,South East,Tin,0,8,5
U,60-80,60-70,E,0,Midlands,Gold,0,6,3
F,60-80,60-70,D,0,South East,Gold,0,11,4
F,60-80,60-70,C,0,Midlands,Gold,0,6,8
F,40-60,50-60,D,0,Midlands,Silver,0,6,2
F,40-60,50-60,D,0,North,Silver,0,5,5
F,60-80,60-70,B,0,South East,Gold,0,2,8
F,40-60,50-60,F,0,Midlands,Silver,0,5,9
M,60-80,70-80,A,0,Scottish,Gold,0,8,5
M,40-60,40-50,B,1,Midlands,Tin,1,13,8
F,60-80,70-80,B,0,South East,Silver,0,4,6
F,20-40,30-40,D,1,South East,Tin,1,6,8
F,40-60,50-60,D,1,Midlands,Silver,1,9,8
F,60-80,60-70,B,0,Scottish,Tin,0,8,5
F,20-40,30-40,F,1,Scottish,Tin,1,9,5
F,40-60,40-50,C,0,South East,Tin,0,8,7
M,40-60,40-50,B,0,Midlands,Silver,0,6,8
F,40-60,50-60,D,1,North,Tin,1,14,21
M,40-60,50-60,D,0,North,Silver,0,8,5
F,60-80,70-80,C,0,Scottish,Gold,0,7,4
F,60-80,70-80,C,0,Scottish,Silver,0,11,10
U,60-80,60-70,C,0,North,Gold,0,4,6
F,20-40,30-40,F,1,North,Tin,1,13,5
M,40-60,50-60,E,0,North,Silver,0,14,5
F,60-80,60-70,E,0,Midlands,Silver,0,9,4
F,40-60,50-60,U,0,Midlands,Gold,0,9,8
F,40-60,40-50,E,1,Midlands,Tin,1,12,4
F,60-80,60-70,C,0,South West,Gold,0,11,5
M,20-40,30-40,D,1,Scottish,Tin,1,9,4
F,40-60,40-50,F,1,South West,Silver,1,5,8
F,60-80,60-70,D,1,South East,Gold,1,11,14
F,60-80,60-70,A,0,North,Gold,0,5,5
F,40-60,50-60,F,0,North,Silver,0,4,1
U,20-40,30-40,F,0,Midlands,Platinum,0,8,7
M,40-60,40-50,E,0,North,Tin,0,8,4
M,60-80,60-70,F,1,Scottish,Silver,1,9,21
F,60-80,70-80,B,0,Scottish,Silver,0,7,8
F,40-60,40-50,B,0,Midlands,Gold,0,7,2
F,20-40,30-40,C,1,South East,Silver,1,11,8
F,40-60,50-60,C,0,South East,Silver,0,10,11
U,20-40,20-30,D,0,North,Silver,0,9,5
F,60-80,70-80,C,0,South West,Gold,0,8,2
M,60-80,60-70,B,0,Midlands,Gold,0,12,9
M,40-60,40-50,D,0,North,Tin,0,10,5
F,40-60,50-60,F,0,South East,Tin,0,6,4
U,40-60,40-50,D,0,North,Gold,0,1,4
F,60-80,60-70,A,0,South East,Silver,0,8,12
F,40-60,50-60,D,0,Midlands,Tin,0,6,8
F,20-40,30-40,E,1,Scottish,Tin,1,11,5
F,20-40,30-40,A,0,South East,Tin,0,8,9
F,40-60,50-60,C,0,Midlands,Silver,0,12,4
F,40-60,40-50,A,0,Midlands,Silver,0,3,12
U,40-60,40-50,D,0,North,Gold,0,5,6
F,60-80,60-70,B,0,Scottish,Gold,0,11,4
F,20-40,30-40,C,2,South East,Silver,1,18,9
F,60-80,60-70,D,0,Midlands,Silver,0,8,2
F,40-60,40-50,B,0,South East,Tin,0,5,4
F,60-80,70-80,A,0,North,Silver,0,13,6
F,40-60,50-60,B,0,South East,Tin,0,7,9
U,60-80,60-70,C,0,Midlands,Silver,0,9,7
M,40-60,50-60,D,0,Midlands,Tin,0,5,9
M,60-80,70-80,C,1,South West,Silver,1,14,4
U,60-80,60-70,D,0,South East,Gold,0,6,4
F,40-60,50-60,D,1,South East,Gold,1,8,8
M,40-60,50-60,E,0,Midlands,Tin,0,7,5
U,60-80,70-80,B,0,South East,Silver,0,5,12
F,40-60,50-60,B,0,Midlands,Gold,0,8,11
U,40-60,50-60,A,0,Scottish,Tin,0,10,5
F,40-60,40-50,C,2,South East,Tin,1,14,4
F,60-80,60-70,D,1,Midlands,Gold,1,8,5
U,40-60,40-50,E,0,North,Tin,0,8,8
F,40-60,50-60,B,2,South East,Tin,1,17,5
F,60-80,60-70,D,0,South East,Tin,0,12,5
F,60-80,70-80,C,0,Midlands,Silver,0,5,9
U,60-80,70-80,B,0,Scottish,Gold,0,9,5
M,40-60,50-60,F,0,Midlands,Tin,0,6,5
M,60-80,60-70,F,0,South East,Silver,0,6,2
F,40-60,40-50,F,1,Midlands,Tin,1,7,4
F,60-80,60-70,D,0,North,Silver,0,11,6
M,40-60,50-60,A,0,North,Gold,0,5,1
F,20-40,30-40,D,0,North,Tin,0,5,5
F,20-40,30-40,U,0,South East,Silver,0,7,6
M,40-60,40-50,D,0,Midlands,Tin,0,10,10
F,20-40,30-40,D,1,Midlands,Tin,1,11,4
U,60-80,60-70,C,0,South East,Silver,0,10,5
F,60-80,60-70,F,0,Midlands,Silver,0,7,4
U,40-60,50-60,B,0,Scottish,Silver,0,9,8
F,60-80,60-70,C,1,South East,Silver,1,10,9
M,20-40,30-40,C,1,South East,Tin,1,9,8
M,20-40,30-40,D,1,South East,Tin,1,7,5
U,60-80,70-80,C,0,Midlands,Tin,0,7,8
U,40-60,50-60,B,0,South East,Silver,0,8,4
U,40-60,50-60,D,1,South East,Gold,1,10,8
M,40-60,40-50,F,0,South East,Silver,0,10,6
M,60-80,60-70,C,0,South East,Gold,0,14,11
F,60-80,60-70,B,0,Midlands,Silver,0,8,5
M,60-80,60-70,E,0,North,Gold,0,8,8
U,40-60,40-50,F,0,North,Tin,0,6,4
U,40-60,40-50,C,0,Scottish,Tin,0,5,7
F,40-60,40-50,E,0,Scottish,Tin,0,4,5
M,40-60,50-60,F,0,Midlands,Tin,0,5,6
F,40-60,50-60,E,1,South East,Silver,1,7,5
F,40-60,40-50,D,1,South East,Silver,1,13,3
M,40-60,50-60,B,0,South East,Gold,0,9,2
F,60-80,60-70,D,0,Scottish,Silver,0,12,15
M,40-60,40-50,E,0,Unknown,Silver,0,6,1
M,60-80,60-70,C,0,South East,Silver,0,6,4
F,20-40,20-30,E,1,North,Tin,1,6,5
M,60-80,60-70,A,0,South East,Gold,0,5,1
F,60-80,60-70,E,1,South East,Silver,1,8,10
F,60-80,60-70,C,1,Scottish,Gold,1,9,4
F,20-40,30-40,F,0,South East,Tin,0,13,8
M,40-60,40-50,C,0,South East,Gold,0,11,9
F,60-80,60-70,C,1,Midlands,Gold,1,9,8
M,40-60,50-60,B,0,South East,Silver,0,7,9
F,20-40,30-40,B,2,South East,Silver,1,13,8
F,60-80,60-70,A,0,South East,Gold,0,13,4
M,40-60,40-50,D,0,South East,Tin,0,8,8
F,40-60,40-50,A,0,South East,Tin,0,8,5
F,60-80,60-70,D,0,North,Platinum,0,10,3
F,20-40,30-40,F,1,Midlands,Tin,1,11,5
F,40-60,50-60,D,0,Midlands,Silver,0,9,3
F,60-80,60-70,B,0,South East,Silver,0,12,11
M,20-40,30-40,D,1,South East,Gold,1,12,19
F,40-60,40-50,A,2,South East,Silver,1,17,8
M,60-80,70-80,C,0,South East,Silver,0,10,13
U,40-60,50-60,C,0,North,Silver,0,5,3
F,60-80,70-80,F,0,South East,Silver,0,8,5
F,40-60,40-50,E,1,North,Gold,1,12,3
U,60-80,70-80,C,0,Midlands,Silver,0,13,9
F,60-80,60-70,B,1,South East,Silver,1,9,8
F,40-60,50-60,C,0,Scottish,Gold,0,9,11
F,40-60,40-50,E,1,South East,Tin,1,8,9
F,40-60,40-50,F,0,South East,Silver,0,8,10
F,40-60,50-60,A,0,South East,Platinum,0,9,14
F,40-60,50-60,A,0,Scottish,Gold,0,10,6
F,40-60,40-50,D,0,Midlands,Tin,0,8,8
F,40-60,50-60,E,1,Midlands,Gold,1,10,12
F,60-80,60-70,C,0,Midlands,Silver,0,10,22
U,20-40,30-40,F,0,South West,Tin,0,8,5
F,40-60,50-60,A,0,Midlands,Silver,0,8,26
F,60-80,60-70,C,0,North,Gold,0,8,12
U,20-40,30-40,D,0,North,Silver,0,18,8
F,60-80,60-70,F,0,North,Silver,0,7,5
F,40-60,50-60,B,1,Midlands,Silver,1,11,1
F,60-80,60-70,F,0,South East,Silver,0,12,8
F,20-40,30-40,F,1,South East,Tin,1,5,9
U,40-60,50-60,C,0,North,Gold,0,5,4
M,40-60,50-60,A,0,North,Tin,0,12,4
F,20-40,30-40,F,1,North,Tin,1,9,5
U,40-60,50-60,D,0,North,Tin,0,8,5
M,20-40,30-40,C,0,South East,Tin,0,3,6
U,40-60,50-60,C,0,South East,Silver,0,6,6
F,40-60,50-60,B,0,Midlands,Silver,0,8,32
F,40-60,50-60,E,0,South East,Silver,0,7,6
U,40-60,50-60,E,0,Midlands,Silver,0,7,1
F,40-60,40-50,F,2,Midlands,Silver,1,13,8
M,40-60,50-60,B,0,South East,Platinum,0,9,1
M,60-80,60-70,B,0,South East,Silver,0,11,6
F,60-80,70-80,D,0,North,Silver,0,8,5
F,40-60,50-60,F,0,Midlands,Tin,0,10,5
M,40-60,40-50,F,0,South East,Tin,0,8,5
F,60-80,70-80,D,0,Midlands,Silver,0,9,8
F,40-60,50-60,D,0,South East,Platinum,0,4,26
F,20-40,20-30,F,1,North,Tin,1,5,4
M,40-60,40-50,B,1,South East,Tin,1,5,5
F,40-60,50-60,B,0,Scottish,Gold,0,7,4
F,20-40,30-40,D,1,Midlands,Tin,1,8,5
U,40-60,40-50,C,0,South East,Silver,0,8,10
M,40-60,40-50,F,0,Midlands,Tin,0,8,8
F,40-60,40-50,D,0,South East,Silver,0,9,8
F,40-60,40-50,D,0,South East,Silver,0,5,5
M,40-60,40-50,C,0,Scottish,Gold,0,7,12
F,60-80,60-70,D,0,South East,Silver,0,11,1
F,40-60,50-60,F,0,Midlands,Tin,0,9,4
F,40-60,40-50,E,1,North,Tin,1,9,4
F,20-40,30-40,F,0,North,Tin,0,4,5
M,20-40,30-40,C,1,Scottish,Silver,1,15,4
F,60-80,60-70,E,0,North,Gold,0,7,8
M,40-60,50-60,C,0,South East,Tin,0,11,5
F,40-60,50-60,E,0,Midlands,Silver,0,5,9
F,20-40,30-40,C,1,Midlands,Tin,1,7,5
M,60-80,70-80,F,0,Scottish,Silver,0,7,6
U,40-60,50-60,B,0,South East,Silver,0,9,4
F,60-80,60-70,E,0,Midlands,Gold,0,8,12
F,40-60,50-60,F,1,South East,Tin,1,8,5
F,20-40,30-40,A,1,South East,Tin,1,14,8
M,60-80,60-70,E,0,North,Silver,0,7,3
F,40-60,50-60,E,0,South East,Tin,0,11,5
F,60-80,60-70,B,0,South East,Gold,0,9,4
U,60-80,60-70,B,0,South East,Tin,0,5,9
M,60-80,70-80,B,0,North,Gold,0,7,7
M,40-60,50-60,D,2,South East,Tin,1,18,6
F,20-40,30-40,E,1,South East,Silver,1,14,5
F,40-60,50-60,B,0,South East,Gold,0,6,1
F,60-80,60-70,D,1,Midlands,Gold,1,11,16
F,40-60,50-60,C,0,Midlands,Gold,0,6,2
M,40-60,50-60,D,0,South East,Tin,0,10,4
M,40-60,40-50,D,0,South East,Silver,0,9,6
F,60-80,60-70,B,0,Midlands,Silver,0,10,4
U,20-40,30-40,C,1,South East,Silver,1,9,4
F,60-80,70-80,E,0,Midlands,Gold,0,7,8
F,40-60,50-60,C,0,North,Silver,0,8,15
F,60-80,60-70,F,1,Midlands,Gold,1,8,3
M,60-80,70-80,B,0,South West,Gold,0,6,2
F,40-60,50-60,A,0,Midlands,Gold,0,8,12
F,40-60,40-50,E,1,South East,Tin,1,16,4
M,60-80,70-80,E,0,Midlands,Gold,0,9,8
M,60-80,60-70,E,1,Midlands,Silver,1,8,11
F,60-80,60-70,B,0,North,Silver,0,9,4
M,60-80,60-70,F,0,South East,Silver,0,9,8
M,40-60,50-60,B,1,South East,Silver,1,8,1
F,40-60,50-60,F,0,South East,Silver,0,4,0
M,40-60,40-50,C,0,North,Gold,0,9,1
U,40-60,50-60,F,0,South East,Silver,0,6,8
F,40-60,50-60,C,1,North,Gold,1,9,1
F,60-80,70-80,B,0,North,Gold,0,17,6
F,20-40,30-40,B,1,Midlands,Silver,1,11,3
F,20-40,20-30,C,0,South East,Silver,0,8,4
M,60-80,60-70,F,0,Midlands,Gold,0,4,1
M,40-60,40-50,B,0,South East,Tin,0,5,5
F,60-80,70-80,U,0,Midlands,Gold,0,5,7
U,40-60,40-50,C,0,North,Tin,0,14,8
F,20-40,20-30,F,1,Unknown,Tin,1,9,4
M,40-60,50-60,B,0,Midlands,Tin,0,8,8
F,60-80,70-80,B,0,North,Tin,0,4,8
F,60-80,60-70,F,0,Midlands,Tin,0,9,5
F,20-40,30-40,B,1,North,Tin,1,10,4
F,20-40,20-30,C,0,Midlands,Tin,0,9,5
U,20-40,30-40,B,1,South East,Tin,1,9,5
F,40-60,40-50,F,0,South East,Tin,0,5,8
U,40-60,40-50,F,0,Midlands,Tin,0,4,5
F,40-60,40-50,E,0,Midlands,Tin,0,8,9
F,60-80,70-80,F,1,South West,Tin,1,15,8
F,60-80,60-70,B,0,Midlands,Silver,0,4,9
F,40-60,40-50,B,0,North,Tin,0,11,5
M,60-80,60-70,A,1,Midlands,Gold,1,9,3
F,40-60,50-60,D,0,North,Silver,0,9,1
U,40-60,40-50,D,0,South East,Tin,0,6,10
U,40-60,50-60,E,0,South East,Gold,0,8,5
U,60-80,70-80,B,0,Midlands,Silver,0,10,19
F,20-40,30-40,C,0,South West,Tin,0,9,4
M,60-80,70-80,A,0,Midlands,Gold,0,4,9
F,40-60,40-50,F,0,North,Gold,0,8,4
M,40-60,40-50,C,0,South East,Tin,0,12,9
F,20-40,30-40,F,1,Scottish,Tin,1,10,5
F,60-80,70-80,F,0,Midlands,Gold,0,7,4
F,40-60,40-50,C,0,Midlands,Gold,0,7,7
F,40-60,40-50,C,1,Midlands,Tin,1,13,7
F,40-60,40-50,B,2,South East,Tin,1,15,5
F,40-60,50-60,E,0,South East,Silver,0,7,8
F,40-60,50-60,C,0,South East,Gold,0,12,9
M,60-80,60-70,C,0,South East,Platinum,0,14,11
U,60-80,70-80,E,0,Midlands,Silver,0,6,9
M,60-80,60-70,B,0,South East,Silver,0,4,2
U,60-80,70-80,D,0,Midlands,Silver,0,7,2
U,40-60,50-60,U,0,North,Gold,0,10,5
M,40-60,40-50,F,0,South East,Gold,0,9,12
F,20-40,30-40,A,1,South East,Silver,1,12,4
F,20-40,30-40,U,1,Scottish,Tin,1,19,4
M,40-60,50-60,A,0,South East,Tin,0,4,9
